-1 |BT| (SBV (ATT (ATT (ATT (ATT (ATT (ATT (ATT ns))) (ATT (ATT nz))) (ATT b))) (ATT (ATT (WP wp)))) (ATT (ATT nh) (ATT (ATT (WP wp) (ATT ns)) (ATT v))) (WP wp)) |BT| (SBV(ATT(ATT nh) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 15:1 |EV|
-1 |BT| (HED (ATT nh) (ATT (RAD u)) (ATT m) (WP wp) (COO (ATT ni) (ATT (ATT n))) (WP wp)) |BT| (HED(ATT nh) (ATT nt) ) |ET| |BV|6:1 10:1 |EV|
1 |BT| (VOB (ADV a) (VOB n) (WP wp) (COO (SBV (ATT (ATT ns))) (ADV nt) (ADV (POB (ATT (ATT m)))) (VOB (ATT (ATT m)) (ATT (WP wp) (ATT (ATT n)) (WP wp))) (WP wp)) (COO (SBV r) (VOB (SBV (ATT n) (COO (WP wp) (WP wp)) (COO (LAD p) (ATT (ATT ns)))) (ADV p) (VOB v)))) |BT| (VOB(COO(VOB(SBV nh) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 |EV|
-1 |BT| (COO (SBV (ATT n)) (WP wp) (VOB (SBV (ATT nz) (ATT (ATT n) (ATT n))) (ADV (ATT nt)) (ADV (POB j)) (VOB (ATT (ATT j)) (ATT nt)))) |BT| (COO(SBV nh) ) |ET| |BV|6:1 9:1 10:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT (ATT ns))) (ATT b)) (WP wp) (COO (ATT (ATT n))) (WP wp) (COO (ATT (ATT n) (ATT b)) (WP wp) (COO (ATT (ATT (ATT ni))) (COO (ATT (WP wp) (ATT b))) (WP wp) (COO (ATT (ATT (ATT ni)))) (WP wp))) (COO (LAD c) (ATT (ATT (ATT (VOB v) (RAD u)) (ATT j)) (ATT b))) (WP wp) (COO (ATT (ATT (ATT j) (ATT ns)))) (WP wp) (COO (ATT (ATT ns) (ATT v))) (RAD u)) |BT| (SBV(ATT(ATT(ATT(ATT ns) ) ) ) (COO(COO nh) ) ) |ET| |BV|4:1 6:1 9:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (HED (SBV (ATT (ADV (ATT (ATT m))) (ADV d) (DBL n) (VOB v) (RAD u)) (ATT (ATT m))) (ADV v) (VOB (SBV (ATT ns)) (SBV n) (VOB ni)) (WP wp) (COO (ADV (ATT ni)) (DBL (COO (WP wp))) (VOB (ADV d)) (WP wp) (COO (VOB n)) (WP wp) (COO (ADV nd) (VOB (SBV (ATT (COO (WP wp)) (COO (WP wp)) (RAD u))) (ATT (ATT m))) (WP wp) (COO (SBV n) (WP wp) (COO (SBV n) (VOB i))))) (WP wp)) |BT| (HED(SBV(ATT(ADV(ATT(ATT m) ) ) ) ) (COO(DBL nh) ) ) |ET| |BV|8:1 9:1 10:1 14:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT ni)) (ATT b)) (COO (ATT (WP wp) (ATT (ATT (ATT ns))))) (COO (ATT (WP wp) (ATT (ATT ns) (ATT n)))) (COO (ATT (WP wp) (ATT (ATT ns) (ATT n)) (ATT b))) (RAD u)) |BT| (SBV(ATT(ATT(ATT ni) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (ATT (ATT (ATT (RAD u)) (COO (LAD c) (WP wp)) (COO (RAD u)) (COO nh) (COO (LAD c)) (COO (WP wp)) (RAD u)) (COO (LAD c) (WP wp)) (COO (ATT (RAD u))) (RAD u)) |BT| (ATT(ATT nh) ) |ET| |BV|10:1 11:1 14:1 15:1 |EV|
-1 |BT| (ATT (ATT (ATT (RAD u)) (COO (LAD c) (WP wp)) (COO (RAD u)) (COO nh) (COO (LAD c)) (COO (WP wp)) (RAD u)) (COO (LAD c) (WP wp)) (COO (ATT (RAD u))) (RAD u)) |BT| (ATT(ATT(ATT n) (COO nh) ) ) |ET| |BV|10:1 11:1 14:1 15:1 |EV|
1 |BT| (SBV (ATT (ADV (POB n)) (RAD u) (VOB (ATT (ATT m)) (RAD u))) (ATT (ATT (ATT ns) (ATT (ATT ns) (ATT n)) (RAD u))) (WP wp)) |BT| (ATT (ATT n)) |ET| |BV|8:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT (ATT ns))) (ATT b)) (WP wp) (COO (ATT (ATT n))) (WP wp) (COO (ATT (ATT n) (ATT b)) (WP wp) (COO (ATT (ATT (ATT ni))) (COO (ATT (WP wp) (ATT b))) (WP wp) (COO (ATT (ATT (ATT ni)))) (WP wp))) (COO (LAD c) (ATT (ATT (ATT (VOB v) (RAD u)) (ATT j)) (ATT b))) (WP wp) (COO (ATT (ATT (ATT j) (ATT ns)))) (WP wp) (COO (ATT (ATT ns) (ATT v))) (RAD u)) |BT| (SBV(ATT(ATT(ATT(ATT ns) ) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 14:1 15:1 |EV|
-1 |BT| (HED (SBV nh) (WP wp) (VOB (SBV (ATT ns) (COO (LAD c))) (ADV (POB (ATT ns)) (POB (ATT (ADV (POB v)) (LAD u) (RAD u)))) (VOB v) (WP wp) (COO (SBV r) (ADV d) (VOB (ADV (POB (ATT (ATT (SBV ni) (VOB n) (RAD u))))) (ADV d) (ADV (COO (WP wp)) (RAD u)) (VOB (SBV (ATT n)) (VOB n))))) (WP wp)) |BT| (HED(SBV nh) ) |ET| |BV|9:1 10:1 14:1 |EV|
1 |BT| (SBV (ATT (ATT ni) (ATT b))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT (ATT ns))) (ATT b)) (WP wp) (COO (ATT (ATT n))) (WP wp) (COO (ATT (ATT n) (ATT b)) (WP wp) (COO (ATT (ATT (ATT ni))) (COO (ATT (WP wp) (ATT b))) (WP wp) (COO (ATT (ATT (ATT ni)))) (WP wp))) (COO (LAD c) (ATT (ATT (ATT (VOB v) (RAD u)) (ATT j)) (ATT b))) (WP wp) (COO (ATT (ATT (ATT j) (ATT ns)))) (WP wp) (COO (ATT (ATT ns) (ATT v))) (RAD u)) |BT| (ATT (ATT (ATT n))) |ET| |BV|4:1 6:1 9:1 10:1 11:1 14:1 15:1 |EV|
1 |BT| (VOB (SBV (COO (WP wp))) (ADV (POB (ATT n))) (ADV m) (WP wp) (COO (SBV (ATT nh) (COO (WP wp) (ATT nh))) (COO (ADV a) (VOB (ATT n))))) |BT| (VOB(COO(SBV(COO(ATT nh) ) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 15:1 |EV|
-1 |BT| (HED (ADV (ATT nt) (WP wp)) (SBV (ATT ns) (COO (WP wp))) (POB (SBV nh) (VOB n) (COO (SBV n) (VOB n))) (WP wp)) |BT| (HED(ADV(ATT nt) ) (POB(SBV nh) ) ) |ET| |BV|8:1 10:1 11:1 |EV|
-1 |BT| (COO (ADV (POB (ATT (ATT ns)) (COO (WP wp) (ATT (ATT ns))) (COO (LAD c) (ATT ns)))) (ADV v) (WP wp) (COO (SBV (COO (WP wp))) (COO v) (WP wp) (COO (SBV (WP wp) (COO nh))))) |BT| (COO(COO(COO(SBV(COO nh) ) ) ) ) |ET| |BV|8:1 9:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (HED (ADV (ADV (ATT nt)) (POB nt) (WP wp)) (SBV nh) (ADV (POB (ATT (ATT (ATT (ATT ns)) (COO (WP wp) (ATT (ATT b))) (RAD u)))) (WP wp)) (ADV (POB (ATT (ATT ns)))) (COO v) (WP wp) (COO (VOB n) (COO (VOB (ATT n)))) (WP wp) (COO (VOB (ATT (COO (WP wp))) (ATT (POB (ATT n)) (RAD u)) (ADV a))) (WP wp)) |BT| (HED(ADV(ADV(ATT nt) ) ) (SBV nh) ) |ET| |BV|4:1 6:1 9:1 10:1 11:1 14:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT ni))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT (ATT n))) (ATT b)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (WP wp) (COO (ATT (COO (WP wp) (ATT (ATT n))))) (WP wp) (COO nh) (WP wp) (COO (ATT (ATT (ATT n)) (ATT b)) (COO (WP wp))) (WP wp) (COO nh) (RAD u)) |BT| (SBV(ATT(ATT(ATT(ATT n) ) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 14:1 15:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
-1 |BT| (SBV (ATT (ATT ni)) (COO (WP wp) (ATT (ATT r)))) |BT| (SBV(COO nh) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 15:1 |EV|
-1 |BT| (COO (SBV (ATT n)) (WP wp) (VOB (SBV (ATT ns) (ATT (ADV d) (RAD u)) (ATT n) (COO (ATT (LAD c) (VOB m) (RAD u)) (ATT ns))) (ADV nt) (VOB v) (WP wp) (COO (SBV (ATT (ATT v) (RAD u)) (ATT a)) (ADV d) (VOB (ATT ns) (ATT (WP wp)) (ATT n) (ATT m) (ATT a)) (WP wp) (COO (SBV (ATT b)) (VOB (ATT m)))))) |BT| (COO(SBV nh) ) |ET| |BV|6:1 9:1 10:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT (ATT ns))) (ATT b)) (WP wp) (COO (ATT (ATT n))) (WP wp) (COO (ATT (ATT n) (ATT b)) (WP wp) (COO (ATT (ATT (ATT ni))) (COO (ATT (WP wp) (ATT b))) (WP wp) (COO (ATT (ATT (ATT ni)))) (WP wp))) (COO (LAD c) (ATT (ATT (ATT (VOB v) (RAD u)) (ATT j)) (ATT b))) (WP wp) (COO (ATT (ATT (ATT j) (ATT ns)))) (WP wp) (COO (ATT (ATT ns) (ATT v))) (RAD u)) |BT| (SBV(ATT(ATT(ATT(ATT ns) ) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (SBV (ATT (ADV (POB (ATT ns))) (RAD u))) |BT| (ADV (POB (POB n))) |ET| |BV|3:1 5:1 8:1 9:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (COO (WP wp) (ATT n) (WP wp) (COO (WP wp)) (COO nh) (WP wp))) |BT| (POB(COO(COO nh) ) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 12:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT ni))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (COO (WP wp) (ATT n) (COO (WP wp)) (WP wp)) (COO (SBV (ATT (ATT ns))) (ADV nt) (WP wp) (VOB (SBV (COO (LAD c) (ATT (ATT ns)))) (ADV d) (WP wp) (VOB (SBV (ATT (ATT ns))) (VOB (ATT (ADV (POB nd)) (RAD u)) (VOB (WP wp) (ADV m) (WP wp)))))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (COO(VOB(SBV(COO nh) ) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 12:1 13:1 15:1 |EV|
-1 |BT| (COO (SBV (ATT n)) (WP wp) (VOB (SBV (ATT n)) (ADV (POB (ATT (RAD u))) (WP wp)) (SBV v) (SBV (ATT (SBV (ATT v)) (COO v) (RAD u)) (WP wp) (SBV (ATT nt)) (ADV d) (VOB (ATT (RAD u)) (COO (WP wp)) (COO (LAD c) (ATT n))) (WP wp) (COO (LAD c) (WP wp) (ATT (ATT (ATT (SBV n)))) (WP wp))) (ADV nt) (ADV a))) |BT| (COO(SBV nh) ) |ET| |BV|6:1 9:1 10:1 |EV|
1 |BT| (COO (ATT (SBV nh) (RAD u)) (ATT (ATT ns) (ATT n))) |BT| (COO(ATT(SBV nh) ) ) |ET| |BV|6:1 9:1 |EV|
1 |BT| (SBV (ATT (ATT ni) (ATT b)) (COO (WP wp)) (WP wp) (COO (ATT (ATT (ATT n)) (ATT b))) (RAD u)) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (COO (ATT (ATT (ATT j) (ATT ns)))) |BT| (ATT (ATT n)) |ET| |BV|8:1 |EV|
-1 |BT| (HED (SBV nh) (RAD u) (VOB (ADV (ATT (ATT ns) (ATT (POB (ATT n) (COO (LAD c) (ATT (ATT n)))) (RAD u))) (WP wp)) (VOB (ATT (VOB (ATT ns)) (RAD u)) (RAD k)) (WP wp) (COO (ADV (POB r)) (CMP (RAD u)) (VOB (COO (WP wp)) (COO (WP wp)) (COO (LAD c) (ATT m))))) (WP wp)) |BT| (HED(SBV nh) ) |ET| |BV|9:1 10:1 |EV|
-1 |BT| (HED (ADV (ATT nt) (RAD m) (WP wp)) (SBV (ATT (ATT j) (ATT ns) (ATT (ATT nz)) (ATT n) (COO (WP wp) (ATT (ATT n)) (ATT b))) (WP wp)) (ADV c) (SBV (ATT (ATT ns) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (RAD u))) (COO (VOB (ATT n) (ATT v))) (WP wp) (COO (ADV (POB (ATT (ATT n)) (ATT nt)) (POB (VOB (ADV (POB ns))))) (VOB (ATT (RAD u)))) (WP wp)) |BT| (HED(ADV(ATT nt) ) (SBV nh) ) |ET| |BV|6:1 10:1 |EV|
1 |BT| (SBV (ATT (ATT ni))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (VOB (SBV (ATT ni) (ATT v) (ATT (ATT ns) (COO (WP wp)) (COO (LAD c))) (ATT a) (COO (WP wp) (WP wp))) (ADV (ATT (SBV (ATT n)) (ADV (ATT nt)) (VOB r))) (WP wp) (VOB (ADV (POB (ATT (ATT ni)) (ATT v)) (WP wp)) (SBV ns) (ADV d) (ADV (RAD u)) (DBL (ATT (FOB n))) (VOB (VOB (SBV r) (VOB (SBV (ATT (ADV v) (RAD u))) (VOB (ATT v))) (WP wp) (COO (ADV c) (SBV (ATT v)) (ADV d) (ADV v) (VOB (ATT (RAD u)))))))) |BT| (VOB(ADV(ATT(SBV nh) ) ) ) |ET| |BV|6:1 9:1 10:1 |EV|
-1 |BT| (HED (ADV (ATT (RAD u)) (ATT m) (WP wp)) (SBV nh) (ADV (POB (ATT n))) (CMP v) (VOB (ADV (SBV (ATT (ATT (ATT (ATT ns) (ATT n))) (RAD u))) (WP wp)) (SBV (ATT (ATT (SBV n) (ADV d) (ATT m) (RAD u))) (ATT a)) (VOB (COO (WP wp))) (WP wp) (COO (SBV r) (VOB (VOB n)) (WP wp) (COO (SBV n) (VOB (ATT a)) (WP wp)) (COO (SBV n) (ADV v) (VOB (ATT (RAD u))) (COO (ADV (POB r)) (ADV c))))) (WP wp)) |BT| (HED(ADV(ATT nt) ) (SBV nh) ) |ET| |BV|9:1 |EV|
-1 |BT| (COO (ADV (ATT (ATT (SBV nh) (RAD u)) (ATT (ATT ns)) (ATT n))) (WP wp) (VOB (SBV (ATT ns)) (ADV m) (VOB (ATT (POB (ATT ns)) (RAD u)) (ADV a)) (WP wp) (COO (VOB (ADV nt) (ADV d) (VOB (ATT (RAD u))) (WP wp) (COO (VOB v)) (WP wp) (COO (VOB (SBV (ATT (ATT m) (COO (WP wp) (ATT m)) (RAD u))) (ADV d) (VOB (ATT a)))) (WP wp) (COO (ADV c) (ADV d)) (WP wp) (COO (ADV (POB (ATT m) (ATT (COO (WP wp)) (RAD u)) (ATT (COO j)))) (VOB (ATT m))))))) |BT| (COO(ADV(ATT(ATT(SBV nh) ) ) ) ) |ET| |BV|4:1 6:1 9:1 10:1 14:1 |EV|
-1 |BT| (VOB (SBV (ATT ns)) (ADV a) (VOB (SBV ni) (VOB (VOB (SBV (ATT (ATT (ATT (ATT ns) (ATT b) (ATT n))))) (ADV (ATT nt)) (VOB ns) (WP wp) (COO (ADV (POB n)) (COO (ADV c) (VOB (ATT v)))))))) |BT| (VOB(VOB(VOB(VOB(SBV nh) ) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 14:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT n)) (ATT b)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (WP wp) (COO (COO (WP wp)) (COO (WP wp) (WP wp)) (COO (COO (WP wp)) (COO (WP wp)) (COO (WP wp))))) |BT| (SBV(ATT(ATT(ATT n) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 15:1 |EV|
1 |BT| (HED (SBV (ATT (ATT (ATT (ATT r))) (RAD u)) (ATT (ATT nd))) (ADV d) (WP wp) (VOB (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT (ATT n)) (WP wp) (COO (COO (WP wp)) (COO (WP wp)))) (WP wp)) |BT| (HED(SBV(ATT(ATT(ATT(ATT r) ) ) ) ) (VOB(COO nh) ) ) |ET| |BV|9:1 10:1 11:1 14:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT ni)) (COO (WP wp) (ATT ni) (ATT b)))) |BT| (COO (ATT (ATT ni))) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (VOB (ATT (SBV (ATT (ATT v))) (RAD u)) (ATT nh) (COO (LAD c) (ATT ns) (COO (WP wp) (ATT ns)))) |BT| (VOB(ATT(SBV nh) ) ) |ET| |BV|5:1 6:1 9:1 10:1 11:1 14:1 |EV|
1 |BT| (ATT (ATT (ADV (POB nh)) (VOB n) (RAD u)) (ATT ni)) |BT| (ATT(ATT(ADV(POB nh) ) ) ) |ET| |BV|6:1 9:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT (COO (WP wp)) (RAD u)))) (ADV d) (VOB (SBV nh) (ADV a) (VOB (ATT (COO (WP wp)) (RAD u)))) (WP wp) (COO (VOB (ATT n) (ATT n))) (WP wp) (COO (ATT (COO v) (COO v)) (ATT (LAD u) (RAD u)) (COO (LAD c) (ATT (RAD u)))) (WP wp) (COO (VOB (SBV r) (VOB (ATT (SBV n) (COO (WP wp) (SBV n)) (COO (WP wp) (SBV n)) (RAD u)) (ATT a)))) (WP wp)) |BT| (HED(SBV(ATT(ATT nh) ) ) ) |ET| |BV|4:1 6:1 9:1 15:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT (ATT ns)) (ATT m)) (ATT (ADV (ATT d)) (VOB (ATT m)) (RAD u)) (ATT n) (ATT a) (WP wp)) (ADV d) (ADV (POB (ATT (ATT nh) (RAD u)) (CMP (CMP (RAD u)) (VOB (ATT (VOB (RAD u))) (ATT v)))) (WP wp)) (SBV n) (ADV (POB (ATT n))) (CMP v) (VOB (ATT (SBV r) (ADV (POB r)) (VOB n) (RAD u))) (COO (ADV d) (VOB (ATT z) (ATT m))) (WP wp) (COO (SBV (ATT (POB (ATT ns) (ATT (ATT m)) (ATT nz) (ATT n)) (RAD u)) (WP wp)) (SBV (COO (WP wp)) (COO (WP wp))) (ADV d) (WP wp) (COO (ADV (POB n)) (VOB n)) (WP wp) (COO (ADV d) (ADV (POB (ATT a))) (WP wp) (COO (ADV d) (COO (SBV (ATT (WP wp)) (ATT v)) (VOB (ATT (ATT (RAD m))))))) (WP wp) (COO (SBV (ATT (ATT (ATT (VOB (VOB (ATT n) (ATT r) (ATT (ATT b)))) (RAD u)) (ATT (ATT m)))) (ATT nh) (ATT b) (WP wp)) (VOB (ATT nl)) (WP wp) (COO (ADV (POB (ATT (VOB n))) (WP wp)) (ADV (POB (ATT (ATT m) (RAD u)))) (ADV d) (COO (WP wp) (VOB a) (COO (VOB a))) (WP wp) (COO (ADV p) (ADV d) (ADV d) (VOB (ATT (ATT m) (RAD u)) (ATT v)) (WP wp) (COO (SBV n) (RAD u) (CMP (ATT (ATT d))) (WP wp) (COO (RAD u) (VOB (ATT m))) (WP wp) (COO (SBV (ATT v) (WP wp)) (RAD u) (VOB (ATT (ATT (ATT n)) (RAD u)) (WP wp) (WP wp)) (WP wp) (COO (COO (ADV d)) (WP wp) (COO (SBV (ATT v)) (ADV d) (RAD u) (VOB n) (WP wp) (COO (ADV (POB (VOB (WP wp) (WP wp)))) (RAD u) (VOB (VOB (WP wp) (WP wp)))))))))))) (WP wp)) |BT| (HED(SBV(ATT(ATT(ATT ns) ) ) ) (ADV(POB(ATT(ATT nh) ) ) ) ) |ET| |BV|3:1 4:1 5:1 6:1 9:1 10:1 |EV|
-1 |BT| (HED (ADV (POB j) (WP wp)) (SBV ni) (WP wp) (VOB (SBV nh) (VOB (VOB (ATT (ATT nh) (RAD u))) (COO (VOB ns) (RAD u)))) (WP wp)) |BT| (HED(ADV p) (VOB(SBV nh) ) ) |ET| |BV|8:1 9:1 10:1 |EV|
1 |BT| (COO (ATT (ATT (ATT n)) (ATT b)) (COO (WP wp))) |BT| (ATT (ATT j)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (COO (LAD c) (ATT (ATT (ATT (ATT ns))) (ATT b))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (SBV (ATT (ATT (VOB (ATT r)) (RAD u)) (ATT (ATT (ATT ns)) (ATT n) (ATT (ATT n)))) (WP wp)) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (COO (SBV (ATT (ATT (ATT (ATT ns))) (COO (WP wp) (ATT n))) (WP wp)) (SBV nh) (ADV nt) (ADV (POB ns)) (RAD u) (VOB (ATT (ADV d) (ADV (POB ns)) (RAD u)) (ATT (ATT n)) (ATT b) (COO (WP wp) (SBV (ATT ns)) (VOB (ATT (ATT (ATT (COO (LAD c))))) (COO (ATT c) (ATT (RAD u)) (ATT j))))) (WP wp) (COO (SBV n) (RAD u) (VOB (ATT (COO a) (RAD u))))) |BT| (COO(VOB(COO(VOB nh) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (HED (ADV (ATT nt) (WP wp)) (SBV nh) (ADV (POB (ATT ns))) (VOB (ATT (WP wp) (CMP (VOB n)) (WP wp) (COO (ADV (POB n)) (VOB n) (COO v)) (WP wp) (RAD u))) (WP wp) (COO (ADV nd) (ADV d) (ADV m) (VOB (SBV (ATT (ATT nh)) (ATT n)) (WP wp) (VOB n) (COO (VOB r)) (WP wp))) (WP wp)) |BT| (HED(ADV(ATT nt) ) (COO(VOB(SBV(ATT(ATT nh) ) ) ) ) ) |ET| |BV|8:1 9:1 10:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT n)) (ATT b) (COO (WP wp) (ATT j) (ATT n)))) |BT| (ATT (ATT j)) |ET| |BV|4:1 6:1 8:1 10:1 11:1 14:1 |EV|
-1 |BT| (HED (SBV r) (ADV ns) (ADV (ATT nt)) (COO (SBV (ATT n)) (WP wp)) (VOB (ADV v) (SBV (ATT ns)) (WP wp) (COO (SBV (ATT (ATT (ATT (COO j)))) (ATT (ATT m))) (ADV (POB (ATT nt) (ATT nt)) (POB (POB nt))) (ADV (POB ns)) (WP wp) (COO (SBV (ATT (ATT (ATT m)) (RAD u))) (VOB (ATT (ATT r)))) (WP wp) (COO (SBV (ATT (ATT ns) (ATT n))) (ADV d) (RAD u) (VOB (ATT (ATT r)))))) (WP wp)) |BT| (HED(SBV r) (ADV ns) (COO(SBV nh) ) ) |ET| |BV|4:1 6:1 9:1 10:1 14:1 |EV|
-1 |BT| (SBV (ATT ni) (ATT ns) (ATT (ATT nt)) (ATT n) (ATT (ATT ni))) |BT| (ATT ns) |ET| |BV|4:1 6:1 8:1 14:1 |EV|
-1 |BT| (HED (ADV (POB (ATT (ATT n) (ATT m)) (ATT m)) (WP wp)) (SBV (COO (WP wp))) (VOB (SBV (ATT b) (ATT n)) (ADV d) (ADV (RAD u)) (VOB (ATT (ADV (POB (ATT nh))) (VOB n) (RAD u)) (ATT (COO (WP wp)) (RAD u))) (WP wp) (COO (ADV a) (VOB (ATT (ATT n)))) (WP wp) (COO (ADV a) (COO (LAD c)) (VOB (ATT (RAD u)) (ATT j))) (WP wp) (COO (COO (LAD c)) (VOB (ATT z))) (WP wp) (COO (WP wp) (COO i)) (WP wp) (COO (ADV a) (VOB (FOB n))) (WP wp) (COO (ADV a) (VOB (SBV n))) (WP wp) (COO (SBV n)) (WP wp) (COO (SBV n) (WP wp) (COO (SBV n))) (WP wp) (COO (CMP a)) (WP wp) (COO (ADV a) (VOB (ATT r) (ATT v)) (WP wp) (COO (ADV (POB n)) (ADV d) (VOB (ATT a))))) (WP wp)) |BT| (HED(ADV p) (SBV(COO nh) ) ) |ET| |BV|9:1 15:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (COO (WP wp) (ATT n) (WP wp)) (VOB (SBV (ATT (ATT ni) (COO (WP wp) (ATT n)))) (ADV (ATT nt)) (ADV (POB ns)) (VOB (ADV (POB n))) (WP wp) (COO (ADV (ATT (ATT (SBV nh) (RAD u)) (ATT (ATT ns)) (ATT n))) (WP wp) (VOB (SBV (ATT ns)) (ADV m) (VOB (ATT (POB (ATT ns)) (RAD u)) (ADV a)) (WP wp) (COO (VOB (ADV nt) (ADV d) (VOB (ATT (RAD u))) (WP wp) (COO (VOB v)) (WP wp) (COO (VOB (SBV (ATT (ATT m) (COO (WP wp) (ATT m)) (RAD u))) (ADV d) (VOB (ATT a)))) (WP wp) (COO (ADV c) (ADV d)) (WP wp) (COO (ADV (POB (ATT m) (ATT (COO (WP wp)) (RAD u)) (ATT (COO j)))) (VOB (ATT m)))))))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (COO nh) ) |ET| |BV|4:1 6:1 9:1 10:1 11:1 13:1 14:1 15:1 |EV|
-1 |BT| (HED (SBV nh) (WP wp) (VOB (SBV ns) (WP wp) (VOB (SBV (ATT (RAD u))) (ADV d) (VOB (ATT a)) (WP wp) (COO (SBV ns) (DBL ns) (VOB (VOB (ATT (ATT n) (ATT v)) (ATT a)))))) (WP wp)) |BT| (HED(SBV nh) ) |ET| |BV|9:1 10:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (VOB (ATT ns)) (WP wp) (COO (SBV (ATT (ATT ns))) (ADV nt) (WP wp) (VOB (ADV c) (SBV (ATT ns)) (ADV (POB (ATT nt))) (CMP (ADV d)) (VOB (ADV a)) (WP wp) (COO (SBV (ATT j)) (VOB (VOB (ADV (POB (ATT n) (ATT v))) (VOB n)))))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (COO(SBV nh) ) ) |ET| |BV|4:1 6:1 8:1 10:1 |EV|
